ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,client_initial_dcid,server_scid,client_protocol,label
1722974075.580054,CvRhEa2LXxEHrLgu3b,192.168.1.4,53124,23.50.125.215,443,udp,0.0,40,100,SF,False,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,HTTPS
1722973985.230727,CNEDrh3H7k8tYEuSg1,192.168.1.4,55312,64.233.180.157,443,udp,0.30269193650000004,6562,10223,SF,True,False,0,Dd,19,7094,22,10839,faa685fafd2538f4,ab24010137707c6f,h3,HTTPS
1722974044.234474,CMh7Gs3aKuNcN41gyj,192.168.1.4,58813,192.168.1.1,53,udp,0.0309810638,32,196,SF,True,True,0,Dd,1,60,1,224,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974073.367737,CUbCzd1RrjkPSr7cb5,192.168.1.4,53952,64.233.180.95,443,udp,0.0309810638,32,196,SF,True,True,0,Dd,1,60,1,224,faa685fafd2538f4,ab24010137707c6f,h3,HTTPS
1722974043.389544,C1WyBAo9VbX1J3Tvk,192.168.1.4,34790,23.220.133.192,443,udp,0.0309810638,32,196,SF,True,True,0,Dd,1,60,1,224,faa685fafd2538f4,ab24010137707c6f,h3,HTTPS
1722974040.862816,CBGBY234Hha6fZZweb,192.168.1.4,35068,192.168.1.1,53,udp,0.0309810638,32,196,SF,True,True,0,Dd,1,60,1,224,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974076.355098,COYDJi3ys3FeIvyEg2,192.168.1.4,57638,192.168.1.1,53,udp,0.0309810638,32,196,SF,True,True,0,Dd,1,60,1,224,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974076.437817,CG0T4t4mbEpwW0q0ji,192.168.1.4,41505,192.168.1.1,53,udp,0.0309810638,32,196,SF,True,True,0,Dd,1,60,1,224,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974048.774149,CLBcQGcU80srrPN7f,192.168.1.4,40860,192.168.1.1,53,udp,0.0042879581,40,100,SF,True,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974075.554268,CzQW3ZJuc7qK9u5X2,192.168.1.4,41037,192.168.1.1,53,udp,0.0042879581,40,100,SF,True,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974075.327998,CcURgh4XwFWZTXYO3h,192.168.1.4,42826,172.253.115.101,443,udp,0.0042879581,40,100,SF,True,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,HTTPS
1722974075.059808,CnAjlh2Wt7ODwCGWY,192.168.1.4,49491,192.168.1.1,53,udp,0.0042879581,40,100,SF,True,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974073.64894,CDBZ7G4rFmtlewd2K4,192.168.1.4,41800,192.168.1.1,53,udp,0.0042879581,40,100,SF,True,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974075.538314,CQHG0533bm9XcMNvB,192.168.1.4,39318,192.168.1.1,53,udp,0.0042879581,40,100,SF,True,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974075.307902,COP4zrkWQvofmNvwj,192.168.1.4,47205,192.168.1.1,53,udp,0.0042879581,40,100,SF,True,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722973986.188553,CEGrT8125HoagByNuh,192.168.1.4,35413,146.75.36.84,443,udp,0.0042879581,40,100,SF,True,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,HTTPS
1722974075.466478,C70oUWoTxTv6v81r5,192.168.1.4,39102,192.168.1.1,53,udp,0.0042879581,40,100,SF,True,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974075.830919,CVxWqKpmbMKn8q2Gf,192.168.1.4,39706,192.168.1.1,53,udp,0.0042879581,40,100,SF,True,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974075.474224,C1cwUQ1MU6vRfIbAJg,192.168.1.4,46667,192.168.1.1,53,udp,0.0042879581,40,100,SF,True,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974075.325241,Co6h5e40oLJJBZfZi9,192.168.1.4,35004,23.51.86.83,443,udp,0.0,40,100,SF,False,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,HTTPS
1722974076.333164,CXP2cw1Py6EFeVS18b,192.168.1.4,58048,192.168.1.1,53,udp,0.0,40,100,SF,False,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974076.32203,CJ7TB34Ew8SM18YEig,192.168.1.4,41092,192.168.1.1,53,udp,0.0,40,100,SF,False,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974074.801623,CqLWit4WnBwmu67UA9,192.168.1.4,33053,192.168.1.1,53,udp,0.0,40,100,SF,False,True,0,Dd,1,68,1,128,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722973985.686979,Ce45OzX9sl0Lg5ugl,192.168.1.4,38663,35.190.43.134,443,udp,28.2889049053,4247,5544,SF,True,False,0,Dd,9,4499,10,5824,faa685fafd2538f4,ab24010137707c6f,h3,HTTPS
1722974075.272605,CrWBskpGDYxvRXEO8,192.168.1.4,35325,192.168.1.1,53,udp,28.2889049053,4247,5544,SF,True,False,0,Dd,9,4499,10,5824,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974074.713591,CYSuUc4z9N567KFHP6,192.168.1.4,34436,18.238.4.78,443,udp,28.2889049053,4247,5544,SF,True,False,0,Dd,9,4499,10,5824,faa685fafd2538f4,ab24010137707c6f,h3,HTTPS
1722973985.084933,CIrCNVZyLFHgk2Lk4,192.168.1.4,33756,54.197.244.220,443,tcp,60.700968027100004,1862,4832,RSTO,True,False,0,ShADadfR,11,2454,14,5568,faa685fafd2538f4,ab24010137707c6f,h3,HTTPS
1722974074.833076,CGSB942RUMvwewcxh6,192.168.1.4,35270,192.168.1.1,53,udp,60.700968027100004,1862,4832,RSTO,True,False,0,ShADadfR,11,2454,14,5568,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974074.889777,CTRp3f3dvGvPWsHTEg,192.168.1.4,47055,192.168.1.1,53,udp,60.700968027100004,1862,4832,RSTO,True,False,0,ShADadfR,11,2454,14,5568,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974075.698436,C8mYZx8z7evVRyur4,192.168.1.4,58772,192.168.1.1,53,udp,60.700968027100004,1862,4832,RSTO,True,False,0,ShADadfR,11,2454,14,5568,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974043.2802,C9f5ZQ2HBndMkYnK0c,192.168.1.4,47731,192.168.1.1,53,udp,60.700968027100004,1862,4832,RSTO,True,False,0,ShADadfR,11,2454,14,5568,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974043.280832,Cs7i3F4zSQz7dTbpj3,192.168.1.4,56265,192.168.1.1,53,udp,60.700968027100004,1862,4832,RSTO,True,False,0,ShADadfR,11,2454,14,5568,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974075.307834,CCIVAt2SnLRwPzrhX3,192.168.1.4,60661,192.168.1.1,53,udp,60.700968027100004,1862,4832,RSTO,True,False,0,ShADadfR,11,2454,14,5568,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722974075.462181,CQQV8C2O9n5XOLs7F8,192.168.1.4,39809,192.168.1.1,53,udp,60.700968027100004,1862,4832,RSTO,True,False,0,ShADadfR,11,2454,14,5568,faa685fafd2538f4,ab24010137707c6f,h3,DNS
1722973986.188553,CEGrT8125HoagByNuh,192.168.1.4,35413,146.75.36.84,443,udp,60.700968027100004,1862,4832,RSTO,True,False,0,IIiishhhHHhH,11,2454,14,5568,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,HTTPS
1722974075.696749,Cvd3XX3w9Qd5kpgNJ7,192.168.1.4,48582,67.202.20.224,443,udp,60.700968027100004,1862,4832,RSTO,True,False,0,IIiishhhHHhH,11,2454,14,5568,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,HTTPS
1722974075.161887,Cd26dv10geMLmdZbwb,192.168.1.4,55838,192.168.1.1,53,udp,60.700968027100004,1862,4832,RSTO,True,False,0,IIiishhhHHhH,11,2454,14,5568,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722973983.876172,CRLqAPkBysupvAXtd,192.168.1.4,32928,31.13.71.36,443,tcp,66.2390179634,2917,3339,SF,True,False,0,ShADadfF,15,3705,19,4335,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,HTTPS
1722974044.234474,CMh7Gs3aKuNcN41gyj,192.168.1.4,58813,192.168.1.1,53,udp,66.2390179634,2917,3339,SF,True,False,0,ShADadfF,15,3705,19,4335,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722974074.946491,CDhFCq12QHFC5rxA7,192.168.1.4,36269,192.168.1.1,53,udp,66.2390179634,2917,3339,SF,True,False,0,ShADadfF,15,3705,19,4335,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722974073.29241,CBL8CY2VF87V0xyzKc,192.168.1.4,57636,104.18.29.127,443,udp,66.2390179634,2917,3339,SF,True,False,0,ShADadfF,15,3705,19,4335,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,HTTPS
1722974076.040229,CCmUAq38USXTBBHp4i,192.168.1.4,46256,192.168.1.1,53,udp,66.2390179634,2917,3339,SF,True,False,0,ShADadfF,15,3705,19,4335,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722974075.210282,CarvLx1G4xxEtZbHbb,192.168.1.4,49842,192.168.1.1,53,udp,66.2390179634,2917,3339,SF,True,False,0,ShADadfF,15,3705,19,4335,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722973983.737843,C55TQl4k3hBYWcoBFf,192.168.1.4,51857,142.251.111.97,443,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,HTTPS
1722974074.80225,CjXoNZ8RdacUNxRm1,192.168.1.4,44125,192.168.1.1,53,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722974076.048662,C7AQa02ATn3XC3SbIj,192.168.1.4,55175,192.168.1.1,53,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722974074.904302,CczaZ64WkiOEVg7qK,192.168.1.4,43908,192.168.1.1,53,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722974074.998337,CLjrif3RZVKdXWHmp5,192.168.1.4,41820,23.51.228.133,443,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,HTTPS
1722974074.740789,C4ccpE2f1Sp8jcKKP1,192.168.1.4,54444,18.238.5.170,443,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,HTTPS
1722974073.395109,CXrvXB4zEGoeZkCTYk,192.168.1.4,38460,192.168.1.1,53,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722974076.09253,C7jzBxwfFsezIW266,192.168.1.4,43612,192.168.1.1,53,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722974076.323373,C3D0fK2OycBJCy1mGd,192.168.1.4,53724,192.168.1.1,53,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722974075.512014,Caiaqg1ct6MXN7s0vc,192.168.1.4,39794,69.194.240.13,443,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,HTTPS
1722974075.634876,CNlMbh3ciIpVRVlsMj,192.168.1.4,42756,192.168.1.1,53,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722974075.28913,CZ3z6M29BTAW36Nwxh,192.168.1.4,46863,192.168.1.1,53,udp,1.8791658878000002,8458,595258,SF,True,False,0,Dd,114,11650,500,609258,a831c864831f5ac2,8d4d557a393c9ad8ff382d9b2ddb6e65c0,h3,DNS
1722973980.869551,CisYz54fheyrv6ivTk,192.168.1.4,46055,35.190.43.134,443,udp,1.8791658878000002,8458,595258,SF,True,False,0,IIiishhHH,114,11650,500,609258,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,HTTPS
1722974048.76753,C5RRW94znYbVcHPY2l,192.168.1.4,33492,192.168.1.1,53,udp,0.0166420937,45,356,SF,True,True,0,Dd,1,73,1,384,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722974073.102564,CUqSGn4cxxzRobt0Qd,192.168.1.4,57465,192.168.1.1,53,udp,0.0166420937,45,356,SF,True,True,0,Dd,1,73,1,384,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722974074.549337,CLXD9n4Li1xRQ28y05,192.168.1.4,50338,192.168.1.1,53,udp,0.0166420937,45,356,SF,True,True,0,Dd,1,73,1,384,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722974042.939262,CNdYkQn8fZ15Hj5t5,192.168.1.4,53417,192.168.1.1,53,udp,0.0166420937,45,356,SF,True,True,0,Dd,1,73,1,384,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722974075.238065,CXWTsKyIRnpgWNA0l,192.168.1.4,50774,192.168.1.1,53,udp,0.0166420937,45,356,SF,True,True,0,Dd,1,73,1,384,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722974074.180547,CF0GrK3pj03bf2wy3h,192.168.1.4,57648,104.18.29.127,443,udp,0.0166420937,45,356,SF,True,True,0,Dd,1,73,1,384,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,HTTPS
1722974075.200878,CzBUq211XcgSUpfuXf,192.168.1.4,34836,34.107.165.188,443,udp,0.0166420937,45,356,SF,True,True,0,Dd,1,73,1,384,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,HTTPS
1722974074.994218,CVfr2T2eAwDsxG4e6a,192.168.1.4,34368,35.174.52.58,443,udp,0.0166420937,45,356,SF,True,True,0,Dd,1,73,1,384,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,HTTPS
1722974075.274241,CCEDeZ2mmFv7ih0jr8,192.168.1.4,45676,146.75.37.44,443,udp,0.0166420937,45,356,SF,True,True,0,Dd,1,73,1,384,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,HTTPS
1722974074.515836,CQEcA02fOEy8tHEI64,192.168.1.4,50992,192.168.1.1,53,udp,0.0166420937,45,356,SF,True,True,0,Dd,1,73,1,384,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722974014.734714,COQtaw4b4wDzHPsms3,192.168.1.4,40656,216.176.183.74,443,tcp,31.0513589382,1861,6596,SF,True,False,0,ShADadfF,12,2361,11,7044,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,HTTPS
1722974074.317238,Cf5yUq3bzEIpMTUsj,192.168.1.4,48534,192.168.1.1,53,udp,31.0513589382,1861,6596,SF,True,False,0,ShADadfF,12,2361,11,7044,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722974075.555505,CIeSp02MRuuH288P9k,192.168.1.4,55966,192.168.1.1,53,udp,31.0513589382,1861,6596,SF,True,False,0,ShADadfF,12,2361,11,7044,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722974073.2311,CROKAE4razZnMhIImd,192.168.1.4,37359,192.168.1.1,53,udp,31.0513589382,1861,6596,SF,True,False,0,ShADadfF,12,2361,11,7044,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722974074.873894,CsgGwh1CY4YfzF5zl7,192.168.1.4,52850,192.168.1.1,53,udp,31.0513589382,1861,6596,SF,True,False,0,ShADadfF,12,2361,11,7044,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722974014.004686,C12Ztn20b3yDeBo6xk,192.168.1.4,34618,142.251.111.97,443,udp,0.0853099823,4027,8806,SF,True,False,0,Dd,7,4223,10,9086,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,HTTPS
1722974075.554004,Cm46NHUOYHAj8d8L5,192.168.1.4,49292,192.168.1.1,53,udp,0.0853099823,4027,8806,SF,True,False,0,Dd,7,4223,10,9086,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722974074.888944,CQ8mk22vy24Yh1eS2,192.168.1.4,46633,192.168.1.1,53,udp,0.0853099823,4027,8806,SF,True,False,0,Dd,7,4223,10,9086,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,DNS
1722973985.026958,CXWeFy3BlOwQyKmYm,192.168.1.4,49243,146.75.36.84,443,udp,0.6633970737,3284,11441,SF,True,False,0,Dd,10,3564,12,11777,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,HTTPS
1722974075.623616,Cd3TrX97UsOfJ0GGg,192.168.1.4,51134,35.71.139.29,443,udp,0.6633970737,3284,11441,SF,True,False,0,Dd,10,3564,12,11777,cc0b534dd99cfcca,ec0b534dd99cfcca,h3,HTTPS
1722973985.301169,C2wTHe3DlIsZNe8Dj3,192.168.1.4,48024,64.233.180.157,443,udp,0.6633970737,3284,11441,SF,True,False,0,IIiiiIhhhHHhH,10,3564,12,11777,5784b17ef81398fa,f784b17ef81398fa,h3,HTTPS
1722973802.486637,CPjqut1gJmO8w163N2,192.168.1.4,58140,142.251.179.94,443,tcp,240.4779288769,2739,21397,SF,True,False,0,ShADadFf,34,4515,32,23069,5784b17ef81398fa,f784b17ef81398fa,h3,HTTPS
1722973983.775685,CyiHvn243HQwxOOLzj,192.168.1.4,46368,23.220.140.202,443,tcp,240.4779288769,2739,21397,SF,True,False,0,IIiishhhhHHhHhH,34,4515,32,23069,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974076.55178,CfDsf42QDV8LkYUGdc,192.168.1.4,41836,23.51.228.133,443,tcp,0.0,2739,21397,SF,False,False,0,IIiishhhhHHhHhH,34,4515,32,23069,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974076.329323,ChUjkl4Z0tl2GhA4V3,192.168.1.4,46926,192.168.1.1,53,udp,0.0,2739,21397,SF,False,False,0,IIiishhhhHHhHhH,34,4515,32,23069,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974075.289066,CJNn0B2OrmgC27E2p8,192.168.1.4,48322,192.168.1.1,53,udp,0.0,2739,21397,SF,False,False,0,IIiishhhhHHhHhH,34,4515,32,23069,efc791d12c71b360,1936506a9481c428,h3,DNS
1722973985.301169,C2wTHe3DlIsZNe8Dj3,192.168.1.4,48024,64.233.180.157,443,udp,2.5858831406,6390,10281,SF,True,False,0,Dd,20,6950,23,10925,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722973803.031802,Cwpnxq35Z6q6BvqCo6,192.168.1.4,42038,64.233.180.155,443,tcp,240.073153019,2643,7025,SF,True,False,0,ShADadFf,19,3639,20,8073,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974073.568675,Cdf0h62xgalVOWgRte,192.168.1.4,37421,192.168.1.1,53,udp,240.073153019,2643,7025,SF,True,False,0,ShADadFf,19,3639,20,8073,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974075.244201,Cu5FS1FotM7UgI90k,192.168.1.4,55068,104.22.72.174,443,udp,240.073153019,2643,7025,SF,True,False,0,ShADadFf,19,3639,20,8073,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722973985.239457,Cb49AtSj8MD7MKE8c,192.168.1.4,46668,142.251.167.149,443,tcp,60.5603721142,1843,6593,SF,True,False,0,ShADadFf,12,2475,10,7121,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974073.257081,Cxp7WYem4oOghhMt8,192.168.1.4,48424,192.168.1.1,53,udp,60.5603721142,1843,6593,SF,True,False,0,ShADadFf,12,2475,10,7121,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974074.412423,CkvaFkrVai4lYCU09,192.168.1.4,52776,3.215.172.95,443,udp,60.5603721142,1843,6593,SF,True,False,0,ShADadFf,12,2475,10,7121,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722973803.013829,C7tVb2zTegWVb8TC2,192.168.1.4,53624,3.166.192.15,443,tcp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974075.484112,CvpHDZ2w3w4xMy1gQi,192.168.1.4,53779,192.168.1.1,53,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974075.702067,Ca1qdE1Vrpfn2iz19,192.168.1.4,59571,192.168.1.1,53,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974074.309365,CzoJ9y1BuuWKSRCSkj,192.168.1.4,47403,192.168.1.1,53,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974075.398089,CGimtk4uTelKDgvJDi,192.168.1.4,59670,192.168.1.1,53,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974073.050496,CmuQCk1EFoMpIkhkgd,192.168.1.4,40371,192.168.1.1,53,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974076.259247,CZrXFvUzTM331TmHj,192.168.1.4,45932,192.168.1.1,53,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974074.802192,CFTqNw1jF4HWPxdxy7,192.168.1.4,39142,192.168.1.1,53,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,DNS
1722973985.026958,CXWeFy3BlOwQyKmYm,192.168.1.4,49243,146.75.36.84,443,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974075.726455,C1E6xLISpDqFyJPm,192.168.1.4,56434,69.173.146.5,443,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974075.565203,Cw1NN7vCZ0GUB2fOc,192.168.1.4,57112,35.236.220.17,443,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974073.380373,CRumNixSpDh54tFLd,192.168.1.4,40273,192.168.1.1,53,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974074.176247,CAO81auBit91meGEa,192.168.1.4,48410,146.75.39.52,443,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974073.312229,CaXrpXuxSZ71ro5c5,192.168.1.4,44134,146.75.38.133,443,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974076.350416,CrFUZi3QU3PgV33ofh,192.168.1.4,41492,192.168.1.1,53,udp,240.5871880054,2901,22885,SF,True,False,0,ShADadfF,27,4313,30,24453,efc791d12c71b360,1936506a9481c428,h3,DNS
1722973983.466149,CQpYqk1BnROSsNleMi,192.168.1.4,43188,31.13.71.7,443,tcp,65.2785317898,3046,77604,SF,True,False,0,ShADadfF,43,5290,69,81200,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974075.459547,Cvylg31yzPyQxy8X31,192.168.1.4,37286,69.173.146.10,443,tcp,65.2785317898,3046,77604,SF,True,False,0,ShADadfF,43,5290,69,81200,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722973985.20748,CeG4SAoAdUIkJh1k8,192.168.1.4,37724,64.233.180.148,443,tcp,65.2785317898,3046,77604,SF,True,False,0,ShADadfF,43,5290,69,81200,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974045.633848,CcoYc22vMJciUvmChb,192.168.1.4,42845,192.168.1.1,53,udp,0.0077409744,30,212,SF,True,True,0,Dd,1,58,1,240,efc791d12c71b360,1936506a9481c428,h3,DNS
1722973985.301169,C2wTHe3DlIsZNe8Dj3,192.168.1.4,48024,64.233.180.157,443,udp,0.0077409744,30,212,SF,True,True,0,Dd,1,58,1,240,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722973652.197714,C2liwb1zRHIEaSG4jg,192.168.1.4,44130,172.67.142.245,443,tcp,400.1196939945,2436,161137,SF,True,False,0,ShADadtfF,61,5652,76,166545,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974075.214395,CI9bPu4GiHwrNX9tlg,192.168.1.4,57038,172.253.122.132,443,tcp,400.1196939945,2436,161137,SF,True,False,0,ShADadtfF,61,5652,76,166545,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722973983.737843,C55TQl4k3hBYWcoBFf,192.168.1.4,51857,142.251.111.97,443,tcp,400.1196939945,2436,161137,SF,True,False,0,ShADadtfF,61,5652,76,166545,efc791d12c71b360,1936506a9481c428,h3,HTTPS
1722974076.265766,CPgeRH1iDMnj5oJbja,192.168.1.4,54903,192.168.1.1,53,udp,400.1196939945,2436,161137,SF,True,False,0,ShADadtfF,61,5652,76,166545,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974073.648804,CczNGMHmRaiQ0dDgf,192.168.1.4,42584,192.168.1.1,53,udp,400.1196939945,2436,161137,SF,True,False,0,ShADadtfF,61,5652,76,166545,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974045.784185,Ck9knc3nbERQewrbXe,192.168.1.4,59055,192.168.1.1,53,udp,0.0013179779,45,113,SF,True,True,0,Dd,1,73,1,141,efc791d12c71b360,1936506a9481c428,h3,DNS
1722974073.269911,CdrfRk1NArTMHEOwe6,192.168.1.4,34293,192.168.1.1,53,udp,0.0013179779,45,113,SF,True,True,0,Dd,1,73,1,141,efc791d12c71b360,1936506a9481c428,h3,DNS
