ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,duration,local_orig,proto,orig_bytes,resp_bytes,conn_state,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,client_initial_dcid,server_scid,label
1722971869.229627,CM9PTf1SB3uyqXy8ei,192.168.1.4,51021,192.168.1.1,53,0.0181829929,True,udp,38,341,SF,True,0,Dd,1,66,1,369,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.338761,CxeM653EvMjfynyIg7,192.168.1.4,37197,192.168.1.1,53,0.0181829929,True,udp,38,341,SF,True,0,Dd,1,66,1,369,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.907502,CS7nXf3nXyMs3IhC47,192.168.1.4,52950,192.168.1.1,53,0.0181829929,True,udp,38,341,SF,True,0,Dd,1,66,1,369,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.312936,CcLnR62cXtQKb8eMW5,192.168.1.4,53046,192.168.1.1,53,0.004014968900000001,True,udp,31,216,SF,True,0,Dd,1,59,1,244,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.098953,C7PNhJ2FO1Akt6J2D5,192.168.1.4,60298,23.193.217.21,443,0.004014968900000001,True,udp,31,216,SF,True,0,Dd,1,59,1,244,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.675274,CblRgY1Vh0qObRTYii,192.168.1.4,38208,172.240.127.129,443,0.004014968900000001,True,udp,31,216,SF,True,0,Dd,1,59,1,244,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971869.739567,C3lEd1Wq1jKGwgPWl,192.168.1.4,56958,69.194.240.13,443,3.0927259922,True,tcp,2599,7206,RSTO,False,0,ShADadfR,17,3299,14,7778,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.257403,Cc2VPK3jZmcfVU5lPk,192.168.1.4,41168,13.224.214.117,443,0.16712617870000002,True,tcp,1823,6182,SF,False,0,ShADadFf,10,2351,9,6658,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.460525,Cl0ygE4xEaAXzZYHmj,192.168.1.4,58688,192.168.1.1,53,0.16712617870000002,True,udp,1823,6182,SF,False,0,ShADadFf,10,2351,9,6658,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.215725,CY4n66wqzxHMIqTn6,192.168.1.4,57720,198.148.27.131,443,0.16712617870000002,True,udp,1823,6182,SF,False,0,ShADadFf,10,2351,9,6658,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.481617,C2lxP23f2uPunViTOb,192.168.1.4,54991,192.168.1.1,53,0.16712617870000002,True,udp,1823,6182,SF,False,0,ShADadFf,10,2351,9,6658,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.680952,CzdZk61d1LUWsAtygi,192.168.1.4,50896,192.168.1.1,53,0.16712617870000002,True,udp,1823,6182,SF,False,0,ShADadFf,10,2351,9,6658,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.514693,CvP7n62Ig5tF4Oe8ql,192.168.1.4,40288,63.251.28.230,443,0.16712617870000002,True,udp,1823,6182,SF,False,0,ShADadFf,10,2351,9,6658,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.791133,C9L6Qo1dJqgV3DUOS6,192.168.1.4,40438,174.137.133.32,443,0.07630896570000001,True,tcp,2923,1093,SF,False,0,ShADadfF,8,3347,8,1517,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.659731,CDEe9J15sNEoX2vM3,192.168.1.4,44162,192.168.1.1,53,0.07630896570000001,True,udp,2923,1093,SF,False,0,ShADadfF,8,3347,8,1517,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.338896,C53xH24sk6w7FWkMk4,192.168.1.4,36397,192.168.1.1,53,0.07630896570000001,True,udp,2923,1093,SF,False,0,ShADadfF,8,3347,8,1517,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971867.646623,CN3QUp2jfAjIrVGmRa,192.168.1.4,42709,192.168.1.1,53,0.016339063600000002,True,udp,33,149,SF,True,0,Dd,1,61,1,177,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.476442,Cc13zx1qgm99pgMAV2,192.168.1.4,50124,54.88.71.74,443,0.050699949300000005,True,tcp,1812,7722,SF,False,0,ShADadFRfR,15,2552,12,8354,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.300973,C6fXAs3zDMcQD7M2kb,192.168.1.4,42651,192.168.1.1,53,0.050699949300000005,True,udp,1812,7722,SF,False,0,ShADadFRfR,15,2552,12,8354,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.178718,CH6FaA4hyafErxLoFi,192.168.1.4,54499,192.168.1.1,53,0.050699949300000005,True,udp,1812,7722,SF,False,0,ShADadFRfR,15,2552,12,8354,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.190434,CDX7R72Wn2SzugXjZh,192.168.1.4,39924,80.77.87.161,443,0.3289120197,True,tcp,2954,6673,SF,False,0,ShADadFf,12,3586,12,7305,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.278614,CcjyIf2zD813DJl6W4,192.168.1.4,52326,192.168.1.1,53,0.3289120197,True,udp,2954,6673,SF,False,0,ShADadFf,12,3586,12,7305,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.393792,Cxdqv517IgRsXXBf0f,192.168.1.4,51646,192.168.1.1,53,0.028028011300000003,True,udp,32,265,SF,True,0,Dd,1,60,1,293,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.477634,C3m6zH2MtD4RkZ78o7,192.168.1.4,49848,192.168.1.1,53,0.028028011300000003,True,udp,32,265,SF,True,0,Dd,1,60,1,293,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.332631,CO6yJBxbguWFqApnl,192.168.1.4,38511,192.168.1.1,53,0.028028011300000003,True,udp,32,265,SF,True,0,Dd,1,60,1,293,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971837.633492,CoMYuZ3DFuWJx3J6X4,192.168.1.4,60240,31.13.71.174,443,34.0367619991,True,tcp,1787,2700,SF,False,0,ShADadFf,9,2263,7,3072,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.716276,CvZi0Y2zeSbFFLYzQl,192.168.1.4,56656,23.51.86.83,443,0.0,False,tcp,1787,2700,SF,False,0,ShADadFf,9,2263,7,3072,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.235091,CRAGRAf2jSfZklCW6,192.168.1.4,46651,192.168.1.1,53,0.0,False,udp,1787,2700,SF,False,0,ShADadFf,9,2263,7,3072,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.354301,CsDA2T3smI0MA2WC16,192.168.1.4,42521,192.168.1.1,53,0.0,False,udp,1787,2700,SF,False,0,ShADadFf,9,2263,7,3072,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.365155,CGbadaPGywfyMowi9,192.168.1.4,55024,192.168.1.1,53,0.0,False,udp,1787,2700,SF,False,0,ShADadFf,9,2263,7,3072,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971872.078302,CuSTQJ1fiJXNT1HZma,192.168.1.4,33724,142.251.16.148,443,0.0488162041,True,tcp,1891,6545,SF,False,0,ShADadFRfR,9,2343,7,6917,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.664344,CvZi0Y2zeSbFFLYzQl,192.168.1.4,56656,23.51.86.83,443,0.7601938248,True,tcp,1948,4175,SF,False,0,ShADadFRf,11,2504,10,4703,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.54694,CYR6qx1ErVgYpEjrke,192.168.1.4,56398,185.167.164.52,443,0.7601938248,True,tcp,1948,4175,SF,False,0,ShADadFRf,11,2504,10,4703,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.460582,CWxlED3gQABsNxabHa,192.168.1.4,48414,192.168.1.1,53,0.7601938248,True,udp,1948,4175,SF,False,0,ShADadFRf,11,2504,10,4703,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.415454,CgjzD12FxNKWcc10D8,192.168.1.4,52148,192.168.1.1,53,0.010445118000000001,True,udp,34,99,SF,True,0,Dd,1,62,1,127,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971872.143501,CXaKv91omuQJxYVRvb,192.168.1.4,46768,192.168.1.1,53,0.010445118000000001,True,udp,34,99,SF,True,0,Dd,1,62,1,127,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971868.924826,CA2dsx2J58ubOk3o29,192.168.1.4,49266,192.168.1.1,53,0.0051391125,True,udp,32,441,SF,True,0,Dd,1,60,1,469,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.397338,CBcuvK23AYV4HDhaug,192.168.1.4,60754,192.168.1.1,53,0.0051391125,True,udp,32,441,SF,True,0,Dd,1,60,1,469,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.674976,CThchU3qY6DzLchWj1,192.168.1.4,57910,35.207.24.140,443,0.0051391125,True,udp,32,441,SF,True,0,Dd,1,60,1,469,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.03485,CMkEaT25zrrQyl50I3,192.168.1.4,41120,192.168.1.1,53,0.0051391125,True,udp,32,441,SF,True,0,Dd,1,60,1,469,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971867.035822,CTviif2rXjkCXsNvwj,192.168.1.4,46483,192.168.1.1,53,0.0019211769,True,udp,39,100,SF,True,0,Dd,1,67,1,128,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.057018,Co7JUujYvBbn3hPKi,192.168.1.4,40878,192.168.1.1,53,0.0019211769,True,udp,39,100,SF,True,0,Dd,1,67,1,128,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971868.006963,C48v5j4REOYnk0JnH2,192.168.1.4,54648,13.107.246.40,443,0.0019211769,True,udp,39,100,SF,True,0,Dd,1,67,1,128,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971872.092763,C57h3s2hMtHPwDMysa,192.168.1.4,33716,142.251.16.148,443,0.0019211769,True,udp,39,100,SF,True,0,Dd,1,67,1,128,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.615154,CzWdQz4HerAw5S11pf,192.168.1.4,39930,80.77.87.161,443,0.14061093330000002,True,tcp,2815,793,SF,False,0,ShADadFf,8,3239,8,1217,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971867.517199,C5GIzv2SeITGPNJJc6,192.168.1.4,60389,192.168.1.1,53,0.022188901900000002,True,udp,42,440,SF,True,0,Dd,1,70,1,468,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.659799,CvoZZOoIW0FYYSZ4i,192.168.1.4,43226,192.168.1.1,53,0.022188901900000002,True,udp,42,440,SF,True,0,Dd,1,70,1,468,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971866.986884,CksNstFqdFwQIq2ie,192.168.1.4,52343,192.168.1.1,53,0.0020289421,True,udp,40,101,SF,True,0,Dd,1,68,1,129,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.2745,CtS3v02jfaNtIig3gb,192.168.1.4,43645,192.168.1.1,53,0.0020289421,True,udp,40,101,SF,True,0,Dd,1,68,1,129,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.534105,CzQJjX1lTVnsnahB1j,192.168.1.4,58400,100.24.111.98,443,0.0020289421,True,udp,40,101,SF,True,0,Dd,1,68,1,129,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.201023,CmD94uEnF1sLSmUga,192.168.1.4,46930,144.202.31.223,443,0.0020289421,True,udp,40,101,SF,True,0,Dd,1,68,1,129,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.395864,C1wol02BUwQddvNpYb,192.168.1.4,41504,34.206.235.77,443,0.0020289421,True,udp,40,101,SF,True,0,Dd,1,68,1,129,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.438755,CQKtoSvpXinD7sbC3,192.168.1.4,40866,69.173.146.5,443,0.0020289421,True,udp,40,101,SF,True,0,Dd,1,68,1,129,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.35612,CfbNHLYfbQxj8QXg,192.168.1.4,40848,69.173.146.5,443,0.0020289421,True,udp,40,101,SF,True,0,Dd,1,68,1,129,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.498482,CTS1UU28MGFoCjLoh4,192.168.1.4,40285,192.168.1.1,53,0.0020289421,True,udp,40,101,SF,True,0,Dd,1,68,1,129,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.689489,CvZi0Y2zeSbFFLYzQl,192.168.1.4,56656,23.51.86.83,443,0.0020289421,True,udp,40,101,SF,True,0,Dd,1,68,1,129,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.835605,C92MZV3dkuvP254sCh,192.168.1.4,42120,3.88.78.10,443,0.0020289421,True,udp,40,101,SF,True,0,Dd,1,68,1,129,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971869.014061,C4S9wr11giSjZC9lu,192.168.1.4,41214,52.202.174.211,443,2.7422499657,True,tcp,1793,4769,SF,False,0,ShADadFf,10,2321,9,5245,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.23503,CvptZA4PfSZwXfyyl2,192.168.1.4,38462,192.168.1.1,53,2.7422499657,True,udp,1793,4769,SF,False,0,ShADadFf,10,2321,9,5245,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.311221,COoxY52JyzNiUNBcE5,192.168.1.4,40315,192.168.1.1,53,2.7422499657,True,udp,1793,4769,SF,False,0,ShADadFf,10,2321,9,5245,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971872.154397,Cs3ePE4ybAJqa3DPSf,192.168.1.4,50181,192.168.1.1,53,2.7422499657,True,udp,1793,4769,SF,False,0,ShADadFf,10,2321,9,5245,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.829062,C7GzIW3ibpSYQAF7ok,192.168.1.4,39934,80.77.87.161,443,0.3690619469,True,tcp,7533,4471,SF,False,0,ShADadFf,14,8269,15,5259,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.087662,C7PNhJ2FO1Akt6J2D5,192.168.1.4,60298,23.193.217.21,443,0.5901930332,True,tcp,2574,5441,SF,False,0,ShADadFRf,13,3234,14,6177,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.49842,CcZ81Z1NmUY1bK6tMj,192.168.1.4,60607,192.168.1.1,53,0.5901930332,True,udp,2574,5441,SF,False,0,ShADadFRf,13,3234,14,6177,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.654051,CjUzr92eRlt7FE5zCb,192.168.1.4,54109,192.168.1.1,53,0.5901930332,True,udp,2574,5441,SF,False,0,ShADadFRf,13,3234,14,6177,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.615724,CWrh1RKM1V3FG1BR7,192.168.1.4,60310,23.193.217.21,443,0.6029210091,True,tcp,2955,1248,SF,False,0,ShADadFRf,12,3563,11,1828,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.476698,Cr9GnM2a9pRB9JzZa6,192.168.1.4,45986,67.202.105.23,443,0.6029210091,True,tcp,2955,1248,SF,False,0,ShADadFRf,12,3563,11,1828,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.426134,CGSDVb40mbcXZHi7d8,192.168.1.4,33600,3.225.218.10,443,0.6029210091,True,tcp,2955,1248,SF,False,0,ShADadFRf,12,3563,11,1828,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971867.215563,CGite9gpohe1GOn06,192.168.1.4,58629,192.168.1.1,53,0.015912056,True,udp,33,175,SF,True,0,Dd,1,61,1,203,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.336674,C8A5282K3F9MNzNNt7,192.168.1.4,49888,69.166.1.67,443,1.4016630650000002,True,tcp,2750,7917,SF,False,0,ShADadfF,23,3690,19,8689,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.413519,CbiAs22bHI3MU3OvE,192.168.1.4,59608,3.166.192.9,443,1.4016630650000002,True,tcp,2750,7917,SF,False,0,ShADadfF,23,3690,19,8689,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.419441,CpA54t3FLRHi8ck1l7,192.168.1.4,41629,192.168.1.1,53,1.4016630650000002,True,udp,2750,7917,SF,False,0,ShADadfF,23,3690,19,8689,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.35437,ClZxi541tdIlatNmYd,192.168.1.4,38605,192.168.1.1,53,1.4016630650000002,True,udp,2750,7917,SF,False,0,ShADadfF,23,3690,19,8689,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.577075,CD7wDy1Osupg449M9,192.168.1.4,37620,192.168.1.1,53,1.4016630650000002,True,udp,2750,7917,SF,False,0,ShADadfF,23,3690,19,8689,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.384446,CHgZsq2rhBcK5Yi4ya,192.168.1.4,60995,192.168.1.1,53,1.4016630650000002,True,udp,2750,7917,SF,False,0,ShADadfF,23,3690,19,8689,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.195583,CDr0rv3DLHs4kJkdDa,192.168.1.4,38560,8.28.7.105,443,1.4016630650000002,True,udp,2750,7917,SF,False,0,ShADadfF,23,3690,19,8689,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971869.294532,CtIqEm2vywO2w8ri64,192.168.1.4,37680,192.168.1.1,53,0.0756158829,True,udp,41,392,SF,True,0,Dd,1,69,1,420,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.268326,CWZrIc4LVllZFsKXl5,192.168.1.4,40218,192.168.1.1,53,0.0756158829,True,udp,41,392,SF,True,0,Dd,1,69,1,420,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.705895,Cu1tn74SSGPm2KlTK3,192.168.1.4,55214,172.111.38.111,443,0.0756158829,True,udp,41,392,SF,True,0,Dd,1,69,1,420,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.20785,CqDc171bYlYkNvMbG9,192.168.1.4,35974,8.28.7.82,443,0.0756158829,True,udp,41,392,SF,True,0,Dd,1,69,1,420,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.68394,CICxlz1GjQO7rIM3J4,192.168.1.4,40389,192.168.1.1,53,0.0756158829,True,udp,41,392,SF,True,0,Dd,1,69,1,420,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.086796,C9Zaqi1KtMDOCusV4j,192.168.1.4,58900,35.168.53.250,443,0.42230987550000004,True,tcp,1952,4476,SF,False,0,ShADadFf,10,2480,10,5004,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971866.945372,CBaS702IXDZPWBAp2f,192.168.1.4,55298,184.31.222.131,443,4.8107669353,True,tcp,1802,5059,SF,False,0,ShADadFRf,12,2410,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.460333,CIpror37ElTFP3bZwg,192.168.1.4,35642,192.168.1.1,53,4.8107669353,True,udp,1802,5059,SF,False,0,ShADadFRf,12,2410,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971872.215259,C57h3s2hMtHPwDMysa,192.168.1.4,33716,142.251.16.148,443,4.8107669353,True,udp,1802,5059,SF,False,0,ShADadFRf,12,2410,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.074607,COsnsk30nPFEP7JOsg,192.168.1.4,57915,192.168.1.1,53,4.8107669353,True,udp,1802,5059,SF,False,0,ShADadFRf,12,2410,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971868.860019,CTmc2d2ZrnZGfyKq0a,192.168.1.4,41850,192.168.1.1,53,0.0022120476,True,udp,42,429,SF,True,0,Dd,1,70,1,457,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.297457,CMoYiX3E6zzqskIAM1,192.168.1.4,59897,192.168.1.1,53,0.0022120476,True,udp,42,429,SF,True,0,Dd,1,70,1,457,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971872.23301,CKBelKVjg3T1Cu2ra,192.168.1.4,44618,34.238.98.116,443,0.0841050148,True,tcp,2968,6191,SF,False,0,ShADadFf,10,3496,10,6719,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.363021,C6Wknn12S6CPzsKGFf,192.168.1.4,35076,216.22.16.4,443,0.0841050148,True,tcp,2968,6191,SF,False,0,ShADadFf,10,3496,10,6719,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.296941,CsE64E1tKmO6FF2QKb,192.168.1.4,50048,172.111.38.54,443,0.0841050148,True,tcp,2968,6191,SF,False,0,ShADadFf,10,3496,10,6719,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971867.287963,CBjZx74dpi6UJsNwYd,192.168.1.4,55603,192.168.1.1,53,0.034183979,True,udp,40,497,SF,True,0,Dd,1,68,1,525,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.518395,CBQqqV10D0F1qkIJpg,192.168.1.4,39058,192.168.1.1,53,0.034183979,True,udp,40,497,SF,True,0,Dd,1,68,1,525,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.392587,CRk3q32wq1wi7oaPki,192.168.1.4,39322,3.226.149.235,443,0.1122670174,True,tcp,1927,4475,SF,False,0,ShADadFf,9,2403,8,4899,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.042631,CFIbl74zznCEa1PlOe,192.168.1.4,36979,192.168.1.1,53,0.1122670174,True,udp,1927,4475,SF,False,0,ShADadFf,9,2403,8,4899,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.784976,CkAp4H3cwW0sX8FYMf,192.168.1.4,40430,174.137.133.32,443,0.1122670174,True,udp,1927,4475,SF,False,0,ShADadFf,9,2403,8,4899,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.487338,Clx5iDY7ms59bvfYi,192.168.1.4,50612,35.94.16.34,443,0.1122670174,True,udp,1927,4475,SF,False,0,ShADadFf,9,2403,8,4899,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.141986,CLYk4PxUzrFbKedT3,192.168.1.4,40986,152.199.5.184,443,0.1122670174,True,udp,1927,4475,SF,False,0,ShADadFf,9,2403,8,4899,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.41919,CjBVVS1CI3Ec2nkIvb,192.168.1.4,39410,3.166.192.60,443,0.21316909790000002,True,tcp,1867,6198,SF,False,0,ShADadFf,12,2499,11,6778,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971868.993525,C1srldKitlyI5e7Ae,192.168.1.4,60655,192.168.1.1,53,0.0180540085,True,udp,37,234,SF,True,0,Dd,1,65,1,262,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.034496,CWb2J6l62pqXgAi1a,192.168.1.4,45664,192.168.1.1,53,0.0180540085,True,udp,37,234,SF,True,0,Dd,1,65,1,262,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.331994,CiFkUFFIE0qwtUgvk,192.168.1.4,36408,192.168.1.1,53,0.0180540085,True,udp,37,234,SF,True,0,Dd,1,65,1,262,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.099368,CGkGiF3OL5FJVMxsuh,192.168.1.4,56668,23.51.86.83,443,0.0,False,udp,37,234,SF,True,0,Dd,1,65,1,262,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.450202,Cjn0u24ty1lQzrZvf7,192.168.1.4,56670,23.51.86.83,443,0.11154007910000001,True,tcp,2033,177,SF,False,0,ShADadFRf,8,2433,7,549,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.297546,CBkJej2903W7iarwMk,192.168.1.4,47146,192.168.1.1,53,0.11154007910000001,True,udp,2033,177,SF,False,0,ShADadFRf,8,2433,7,549,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.503661,ChFfbhSAfzJ3YESdk,192.168.1.4,35111,192.168.1.1,53,0.11154007910000001,True,udp,2033,177,SF,False,0,ShADadFRf,8,2433,7,549,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.164826,CJHLBS9cBIxs0XpJ2,192.168.1.4,46322,192.168.1.1,53,0.11154007910000001,True,udp,2033,177,SF,False,0,ShADadFRf,8,2433,7,549,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971866.934319,Clgauo3YZdfnBTVAhg,192.168.1.4,55270,184.31.222.131,443,4.7838230133,True,tcp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.460801,CLo4nj31JM8FAFDcbi,192.168.1.4,46862,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.035675,CHM2t6P51qsH14U,192.168.1.4,46562,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.381004,ChZj992AM8mvEUNh1l,192.168.1.4,45280,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.760932,C7CH1j2pPJK8FE9yz2,192.168.1.4,43370,172.64.151.101,443,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.741383,CMwLtI1kRZLErAz78f,192.168.1.4,38028,46.21.96.230,443,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.184988,CFzcGS3uhIaeLo1yZb,192.168.1.4,43597,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.074691,CF1NrKasUgggGLsO4,192.168.1.4,45054,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.765046,CKXSkDk3rMWhSG3s5,192.168.1.4,56004,172.253.122.132,443,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.418847,C8A5282K3F9MNzNNt7,192.168.1.4,49888,69.166.1.67,443,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.349084,C4DGW24IT9mi2LOzc7,192.168.1.4,33194,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.212289,CKCNbe2AW23LjvToEk,192.168.1.4,60551,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
