ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,client_initial_dcid,server_scid,label
1722971626.188994,CBWSNp2gLSQu3yywm8,192.168.1.4,37894,23.227.38.65,443,udp,0.4876270294,5669,31470,SF,True,False,0,IIiiiiIhhhhHHHHh,20,6229,31,32338,5018206d5ea073c4,01ab4a1bd2d07ec845aa8e1b26d07d236f8aac77,HTTPS
1722971693.246025,CRvOUa4QKqUhKbPK6,192.168.1.4,52589,192.168.1.1,53,udp,0.4876270294,5669,31470,SF,True,False,0,IIiiiiIhhhhHHHHh,20,6229,31,32338,5018206d5ea073c4,01ab4a1bd2d07ec845aa8e1b26d07d236f8aac77,DNS
1722971658.896472,C8RHYu2OpFd2sISESf,192.168.1.4,48840,23.218.217.33,443,udp,0.4876270294,5669,31470,SF,True,False,0,IIiiiiIhhhhHHHHh,20,6229,31,32338,5018206d5ea073c4,01ab4a1bd2d07ec845aa8e1b26d07d236f8aac77,HTTPS
1722971580.876466,CmOvmr24wgFql4WwT3,192.168.1.4,38493,31.13.71.36,443,udp,0.1330099106,4537,4637,SF,True,False,0,Dd,10,4817,13,5001,5018206d5ea073c4,01ab4a1bd2d07ec845aa8e1b26d07d236f8aac77,HTTPS
1722971718.056944,C4NxxY2qb8ura1nGH6,192.168.1.4,57330,146.75.37.230,443,udp,0.1330099106,4537,4637,SF,True,False,0,Dd,10,4817,13,5001,5018206d5ea073c4,01ab4a1bd2d07ec845aa8e1b26d07d236f8aac77,HTTPS
1722971693.344445,C2pdkH1NWKl6IP3DF2,192.168.1.4,56816,192.168.1.1,53,udp,0.0012719631000000001,75,157,SF,True,True,0,Dd,1,103,1,185,5018206d5ea073c4,01ab4a1bd2d07ec845aa8e1b26d07d236f8aac77,DNS
1722971627.629778,CcACAx44zlyRnu9kX,192.168.1.4,45790,172.67.168.26,443,udp,0.0012719631000000001,75,157,SF,True,True,0,Dd,1,103,1,185,5018206d5ea073c4,01ab4a1bd2d07ec845aa8e1b26d07d236f8aac77,HTTPS
1722971686.694183,CZ3pKw2t0qoBGc3v45,192.168.1.4,41619,192.168.1.1,53,udp,0.016968965500000002,35,92,SF,True,True,0,Dd,1,63,1,120,5018206d5ea073c4,01ab4a1bd2d07ec845aa8e1b26d07d236f8aac77,DNS
1722971657.321677,CPD7qbHB3toKYMCh,192.168.1.4,57674,192.168.1.1,53,udp,0.0199840069,38,363,SF,True,True,0,Dd,1,66,1,391,5018206d5ea073c4,01ab4a1bd2d07ec845aa8e1b26d07d236f8aac77,DNS
1722971596.420277,CbYseaezAectBBrh8,192.168.1.4,49215,172.253.122.97,443,udp,0.0199840069,38,363,SF,True,True,0,IIiiiIhhhHHhHH,1,66,1,391,031afffe23162480,e31afffe23162480,HTTPS
1722971688.303118,CscZsB2YpZG9z85nDa,192.168.1.4,36032,192.168.1.1,53,udp,0.0093269348,31,112,SF,True,True,0,Dd,1,59,1,140,031afffe23162480,e31afffe23162480,DNS
