id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
192.168.1.6,49630.0,192.168.1.4,22.0,SSH,18.091295957565308,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.4,34055.0,192.168.1.1,53.0,udp,0.016295909881591,43.0,240.0,SF,1.0,1.0,0.0,Dd,1.0,71.0,1.0,268.0,0.0
192.168.1.4,58577.0,192.168.1.1,53.0,udp,0.559926033020019,6374.0,52250.0,SF,1.0,0.0,0.0,Dd,38.0,7438.0,55.0,53790.0,0.0
192.168.1.4,48613.0,192.168.1.1,53.0,udp,0.056589841842651,4008.0,8667.0,SF,1.0,0.0,0.0,Dd,7.0,4204.0,10.0,8947.0,0.0
192.168.1.6,50572.0,192.168.1.4,22.0,SSH,0.00035285949707,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.4,51049.0,172.253.122.97,443.0,udp,0.068166971206665,4027.0,8797.0,SF,1.0,0.0,0.0,Dd,7.0,4223.0,10.0,9077.0,0.0
192.168.1.6,34760.0,192.168.1.4,22.0,SSH,18.087741136550903,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.4,50779.0,192.168.1.1,53.0,udp,0.050420999526977,41.0,168.0,SF,1.0,1.0,0.0,Dd,1.0,69.0,1.0,196.0,0.0
192.168.1.4,54949.0,172.253.122.155,443.0,udp,4.39540696144104,16822.0,421599.0,SF,1.0,0.0,0.0,Dd,122.0,20238.0,376.0,432127.0,0.0
192.168.1.6,40118.0,192.168.1.4,22.0,SSH,18.089799880981445,1639.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2531.0,22.0,3238.0,1.0
192.168.1.4,47054.0,52.3.235.238,443.0,udp,345.54837679863,6832.0,941278.0,SF,1.0,0.0,10108.0,ShADadgtFfR,276.0,21216.0,332.0,961438.0,0.0
192.168.1.4,43534.0,216.239.34.181,443.0,tcp,13.9042649269104,3138.0,98970.0,SF,1.0,0.0,0.0,ShADadttFf,56.0,6274.0,56.0,104786.0,0.0
192.168.1.4,47052.0,52.3.235.238,443.0,udp,0.004039049148559,63.0,120.0,SF,1.0,1.0,0.0,Dd,1.0,91.0,1.0,148.0,0.0
192.168.1.4,35263.0,192.168.1.1,53.0,udp,30.0662519931793,0.0,0.0,SF,1.0,0.0,0.0,ShAfFa,4.0,216.0,3.0,164.0,0.0
192.168.1.6,49380.0,192.168.1.4,22.0,SSH,0.000612020492553,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.4,44604.0,172.253.63.97,443.0,tcp,0.047365188598632,1734.0,5975.0,SF,1.0,0.0,0.0,ShADaFdRfR,8.0,2110.0,7.0,6347.0,0.0
192.168.1.4,51868.0,192.168.1.1,53.0,udp,0.002715826034545,53.0,110.0,SF,1.0,1.0,0.0,Dd,1.0,81.0,1.0,138.0,0.0
192.168.1.4,54280.0,34.199.221.237,443.0,tcp,0.051788091659545,1838.0,4026.0,SF,1.0,0.0,0.0,ShADadFRf,9.0,2290.0,6.0,4346.0,0.0
192.168.1.4,52162.0,34.120.253.250,443.0,tcp,60.8578150272369,2426.0,6150.0,SF,1.0,0.0,0.0,ShADadFf,16.0,3266.0,16.0,6990.0,0.0
192.168.1.4,33376.0,142.250.31.155,443.0,udp,0.187841892242431,6142.0,11211.0,SF,1.0,0.0,0.0,Dd,15.0,6562.0,21.0,11799.0,0.0
192.168.1.4,52188.0,192.168.1.1,53.0,udp,0.005025148391723,54.0,118.0,SF,1.0,1.0,0.0,Dd,1.0,82.0,1.0,146.0,0.0
192.168.1.4,38678.0,192.168.1.1,53.0,udp,14.6296899318695,13370.0,1754888.0,SF,1.0,0.0,107152.0,ShADadtgFf,556.0,42314.0,855.0,1799356.0,0.0
192.168.1.4,48604.0,192.168.1.1,53.0,udp,0.0012788772583,48.0,130.0,SF,1.0,1.0,0.0,Dd,1.0,76.0,1.0,158.0,0.0
192.168.1.4,59984.0,192.168.1.1,53.0,udp,0.117823123931884,52.0,163.0,SF,1.0,1.0,0.0,Dd,1.0,80.0,1.0,191.0,0.0
192.168.1.4,43682.0,23.205.106.83,443.0,tcp,60.1184430122376,1854.0,5821.0,SF,1.0,0.0,0.0,ShADadFRf,12.0,2462.0,12.0,6453.0,0.0
192.168.1.6,54748.0,192.168.1.4,22.0,SSH,16.585901021957397,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.4,40604.0,147.135.119.115,443.0,udp,0.002900123596191,46.0,317.0,SF,1.0,1.0,0.0,Dd,1.0,74.0,1.0,345.0,0.0
192.168.1.4,45182.0,172.253.62.139,443.0,tcp,6.45809197425842,3281.0,86318.0,SF,1.0,0.0,0.0,ShADadFf,46.0,5681.0,69.0,89914.0,0.0
192.168.1.4,49168.0,192.168.1.1,53.0,udp,0.001724004745483,44.0,137.0,SF,1.0,1.0,0.0,Dd,1.0,72.0,1.0,165.0,0.0
192.168.1.6,52882.0,192.168.1.4,22.0,SSH,18.091318130493164,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.6,44222.0,192.168.1.4,22.0,SSH,18.089811086654663,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.4,52840.0,23.62.164.139,443.0,tcp,1.46232414245605,3782.0,5076.0,SF,1.0,0.0,0.0,ShADadFfR,23.0,4962.0,16.0,5916.0,0.0
192.168.1.4,39692.0,142.251.16.157,443.0,udp,240.127233028412,2992.0,14193.0,SF,1.0,0.0,0.0,IIiishHh,31.0,4612.0,49.0,16749.0,0.0
192.168.1.4,47991.0,142.251.163.154,443.0,udp,0.002000093460083,51.0,135.0,SF,1.0,1.0,0.0,Dd,1.0,79.0,1.0,163.0,0.0
192.168.1.4,60168.0,47.253.61.56,443.0,udp,0.00174593925476,64.0,122.0,SF,1.0,1.0,0.0,Dd,1.0,92.0,1.0,150.0,0.0
192.168.1.4,45495.0,142.251.163.147,443.0,udp,0.004092216491699,43.0,372.0,SF,1.0,1.0,0.0,IIiiiIhhhHHhH,1.0,71.0,1.0,400.0,0.0
192.168.1.4,53090.0,192.168.1.1,53.0,udp,0.002588033676147,58.0,143.0,SF,1.0,1.0,0.0,Dd,1.0,86.0,1.0,171.0,0.0
192.168.1.4,39958.0,192.168.1.1,53.0,udp,0.004285812377929,48.0,192.0,SF,1.0,1.0,0.0,Dd,1.0,76.0,1.0,220.0,0.0
192.168.1.4,37520.0,192.168.1.1,53.0,udp,0.043238878250122,37.0,485.0,SF,1.0,1.0,0.0,Dd,1.0,65.0,1.0,513.0,0.0
192.168.1.4,45250.0,3.212.5.134,443.0,tcp,13.9614360332489,3047.0,82431.0,SF,1.0,0.0,0.0,ShADadtFf,33.0,4843.0,44.0,89071.0,0.0
192.168.1.4,42142.0,192.168.1.1,53.0,udp,60.0676648616791,1789.0,4546.0,SF,1.0,0.0,0.0,ShADadFf,11.0,2369.0,9.0,5022.0,0.0
192.168.1.6,50948.0,192.168.1.4,22.0,SSH,16.584927082061768,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.6,41620.0,192.168.1.4,22.0,SSH,18.08854913711548,1655.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2547.0,22.0,3238.0,1.0
192.168.1.6,45612.0,192.168.1.4,22.0,SSH,16.59808611869812,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,47498.0,34.98.64.218,443.0,tcp,182.929342031479,3115.0,5255.0,SF,1.0,0.0,0.0,ShADadFf,29.0,4631.0,32.0,6927.0,0.0
192.168.1.4,55326.0,54.208.146.101,443.0,tcp,60.0539391040802,2521.0,6469.0,SF,1.0,0.0,0.0,ShADadfF,18.0,3465.0,18.0,7413.0,0.0
192.168.1.6,53652.0,192.168.1.4,22.0,SSH,0.000566005706787,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.4,51724.0,44.198.123.150,443.0,tcp,65.2499470710754,2978.0,83555.0,SF,1.0,0.0,0.0,ShADadfF,41.0,5118.0,69.0,87151.0,0.0
192.168.1.4,56932.0,192.168.1.1,53.0,udp,30.9082291126251,3892.0,7131.0,SF,1.0,0.0,0.0,ShADadfF,19.0,4888.0,16.0,7971.0,0.0
192.168.1.4,46387.0,192.168.1.1,53.0,udp,0.051110982894897,89.0,171.0,SF,1.0,1.0,0.0,Dd,1.0,117.0,1.0,199.0,0.0
192.168.1.6,59948.0,192.168.1.4,22.0,SSH,0.000571012496948,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.4,57549.0,192.168.1.1,53.0,udp,0.017566919326782,45.0,249.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,277.0,0.0
192.168.1.4,50220.0,192.168.1.1,53.0,udp,0.001202821731567,53.0,124.0,SF,1.0,1.0,0.0,Dd,1.0,81.0,1.0,152.0,0.0
192.168.1.6,45956.0,192.168.1.4,22.0,SSH,18.109314918518063,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.6,51232.0,192.168.1.4,22.0,SSH,18.132159948349,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,19.0,2611.0,23.0,3290.0,1.0
192.168.1.4,38495.0,192.168.1.1,53.0,udp,60.2483999729157,0.0,0.0,SF,1.0,0.0,0.0,ShAaFf,6.0,320.0,4.0,224.0,0.0
192.168.1.4,43700.0,216.48.66.50,443.0,udp,60.2483999729157,0.0,0.0,SF,1.0,0.0,0.0,ShAaFf,6.0,320.0,4.0,224.0,0.0
192.168.1.4,52382.0,192.168.1.1,53.0,udp,0.047681093215942,40.0,215.0,SF,1.0,1.0,0.0,Dd,1.0,68.0,1.0,243.0,0.0
192.168.1.6,57520.0,192.168.1.4,22.0,SSH,16.595342874526978,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.4,43372.0,104.17.208.240,443.0,tcp,243.212343931198,3794.0,912.0,SF,1.0,0.0,0.0,ShADadFRf,16.0,4610.0,16.0,1752.0,0.0
192.168.1.6,45772.0,192.168.1.4,22.0,SSH,18.088774919509888,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.4,42706.0,192.168.1.1,53.0,udp,0.002125978469848,46.0,127.0,SF,1.0,1.0,0.0,Dd,1.0,74.0,1.0,155.0,0.0
192.168.1.4,49545.0,192.168.1.1,53.0,udp,0.002420902252197,41.0,630.0,SF,1.0,1.0,0.0,Dd,1.0,69.0,1.0,658.0,0.0
192.168.1.4,50805.0,192.168.1.1,53.0,udp,0.033229112625122,49.0,282.0,SF,1.0,1.0,0.0,Dd,1.0,77.0,1.0,310.0,0.0
192.168.1.4,34420.0,99.84.208.113,443.0,udp,0.045122861862182,89.0,171.0,SF,1.0,1.0,0.0,Dd,1.0,117.0,1.0,199.0,0.0
192.168.1.6,60124.0,192.168.1.4,22.0,SSH,18.087499856948853,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,54448.0,15.197.193.217,443.0,udp,0.015208959579467,53.0,110.0,SF,1.0,1.0,0.0,Dd,1.0,81.0,1.0,138.0,0.0
192.168.1.4,40352.0,162.247.243.29,443.0,tcp,0.069431066513061,3751.0,865.0,RSTO,1.0,0.0,0.0,ShADadfR,8.0,4175.0,8.0,1289.0,0.0
192.168.1.4,33404.0,192.168.1.1,53.0,udp,0.042612075805664,51.0,115.0,SF,1.0,1.0,0.0,Dd,1.0,79.0,1.0,143.0,0.0
192.168.1.4,34894.0,192.168.1.1,53.0,udp,0.069145917892456,53.0,462.0,SF,1.0,1.0,0.0,Dd,1.0,81.0,1.0,490.0,0.0
192.168.1.6,37106.0,192.168.1.4,22.0,SSH,0.000313997268676,23.0,22.0,RSTR,1.0,1.0,0.0,ShAdfDrr,4.0,239.0,5.0,266.0,1.0
192.168.1.6,48900.0,192.168.1.4,22.0,SSH,0.000711917877197,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.6,54226.0,192.168.1.4,22.0,SSH,18.08827114105225,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,40626.0,69.173.146.5,443.0,tcp,33.0900688171387,3048.0,5713.0,SF,1.0,0.0,0.0,ShADadFf,16.0,3888.0,16.0,6553.0,0.0
192.168.1.4,43175.0,192.168.1.1,53.0,udp,0.000755071640014,52.0,52.0,SF,1.0,1.0,0.0,Dd,1.0,80.0,1.0,80.0,0.0
192.168.1.4,42324.0,192.168.1.1,53.0,udp,30.0761148929596,5391.0,4512.0,SF,1.0,0.0,0.0,ShADadFfR,20.0,6415.0,20.0,5584.0,0.0
192.168.1.4,55203.0,192.168.1.1,53.0,udp,0.004670143127441,40.0,321.0,SF,1.0,1.0,0.0,Dd,1.0,68.0,1.0,349.0,0.0
192.168.1.4,39465.0,192.168.1.1,53.0,udp,0.005583047866821,58.0,139.0,SF,1.0,1.0,0.0,Dd,1.0,86.0,1.0,167.0,0.0
192.168.1.6,48902.0,192.168.1.4,22.0,SSH,0.000415086746215,23.0,22.0,RSTR,1.0,1.0,0.0,ShADdar,4.0,239.0,5.0,278.0,1.0
192.168.1.4,48329.0,172.253.122.155,443.0,udp,0.002351999282836,44.0,126.0,SF,1.0,1.0,0.0,Dd,1.0,72.0,1.0,154.0,0.0
192.168.1.4,44270.0,44.209.76.61,443.0,tcp,1.61637282371521,2711.0,6505.0,SF,1.0,0.0,0.0,ShADadFf,17.0,3603.0,17.0,7397.0,0.0
192.168.1.4,33850.0,172.253.115.95,443.0,tcp,9.09806799888611,4628.0,60167.0,SF,1.0,0.0,0.0,ShADadFf,43.0,6872.0,43.0,62411.0,0.0
192.168.1.4,42202.0,192.168.1.1,53.0,udp,0.525694847106933,90.0,697.0,SF,1.0,1.0,0.0,Dd,2.0,146.0,2.0,753.0,0.0
192.168.1.6,38622.0,192.168.1.4,22.0,SSH,16.58767795562744,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.4,40913.0,192.168.1.1,53.0,udp,0.062988996505737,60.0,591.0,SF,1.0,1.0,0.0,Dd,1.0,88.0,1.0,619.0,0.0
192.168.1.4,48530.0,34.36.58.112,443.0,tcp,5.09248089790344,0.0,0.0,SF,1.0,0.0,0.0,ShAFf,4.0,216.0,2.0,112.0,0.0
192.168.1.6,60802.0,192.168.1.4,22.0,SSH,18.08842396736145,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.4,44265.0,192.168.1.1,53.0,udp,0.013838052749633,51.0,116.0,SF,1.0,1.0,0.0,Dd,1.0,79.0,1.0,144.0,0.0
192.168.1.4,41665.0,192.168.1.1,53.0,udp,0.001881122589111,50.0,131.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,159.0,0.0
192.168.1.4,42526.0,146.75.37.140,443.0,tcp,123.794979095459,2447.0,4957.0,SF,1.0,0.0,0.0,ShADadFRf,16.0,3263.0,17.0,5849.0,0.0
192.168.1.6,48122.0,192.168.1.4,22.0,SSH,18.090669870376587,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.4,51510.0,192.168.1.1,53.0,udp,0.015439987182617,53.0,132.0,SF,1.0,1.0,0.0,Dd,1.0,81.0,1.0,160.0,0.0
192.168.1.4,42121.0,192.168.1.1,53.0,udp,0.104074001312255,5179.0,9854.0,SF,1.0,0.0,0.0,Dd,10.0,5459.0,13.0,10218.0,0.0
192.168.1.6,46644.0,192.168.1.4,22.0,SSH,18.089811086654663,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.4,37720.0,104.90.28.203,443.0,tcp,60.3379518985748,3703.0,11115.0,SF,1.0,0.0,0.0,ShADadTFRf,33.0,5445.0,39.0,13163.0,0.0
192.168.1.4,59175.0,192.168.1.1,53.0,DNS,16.586148023605347,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,41225.0,192.168.1.1,53.0,udp,0.001439094543457,64.0,122.0,SF,1.0,1.0,0.0,Dd,1.0,92.0,1.0,150.0,0.0
192.168.1.4,37341.0,192.168.1.1,53.0,udp,0.002325057983398,60.0,118.0,SF,1.0,1.0,0.0,Dd,1.0,88.0,1.0,146.0,0.0
192.168.1.6,51658.0,192.168.1.4,22.0,SSH,18.09088897705078,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.4,46062.0,69.194.242.12,443.0,tcp,1.875648021698,2670.0,6907.0,SF,1.0,0.0,0.0,ShADadFfR,18.0,3410.0,13.0,7439.0,0.0
192.168.1.4,49635.0,192.168.1.1,53.0,udp,0.051177978515625,1839.0,3981.0,SF,1.0,0.0,0.0,ShADadFfR,10.0,2343.0,8.0,4405.0,0.0
192.168.1.4,57371.0,192.168.1.1,53.0,udp,0.042680025100708,41.0,221.0,SF,1.0,1.0,0.0,Dd,1.0,69.0,1.0,249.0,0.0
192.168.1.4,37518.0,192.168.1.1,53.0,udp,0.009353160858154,78.0,148.0,SF,1.0,1.0,0.0,Dd,1.0,106.0,1.0,176.0,0.0
192.168.1.4,34078.0,104.18.36.155,443.0,tcp,2.98051285743713,2564.0,6377.0,SF,1.0,0.0,0.0,ShADadFf,16.0,3404.0,15.0,7165.0,0.0
192.168.1.4,56082.0,23.83.76.57,443.0,udp,0.00117015838623,51.0,116.0,SF,1.0,1.0,0.0,Dd,1.0,79.0,1.0,144.0,0.0
192.168.1.6,38512.0,192.168.1.4,22.0,SSH,16.58598303794861,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.6,60476.0,192.168.1.4,22.0,SSH,18.088924884796143,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.6,34918.0,192.168.1.4,22.0,SSH,0.000312089920043,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.6,47412.0,192.168.1.4,22.0,SSH,18.08892297744751,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,36984.0,52.204.241.35,443.0,udp,3.83133983612061,2633.0,6951.0,SF,1.0,0.0,0.0,ShADadFf,17.0,3525.0,17.0,7843.0,0.0
192.168.1.4,52798.0,18.238.4.99,443.0,tcp,34.9769039154053,2404.0,6705.0,SF,1.0,0.0,0.0,ShADadFf,15.0,3192.0,15.0,7493.0,0.0
192.168.1.4,56050.0,192.168.1.1,53.0,udp,0.002652168273925,53.0,113.0,SF,1.0,1.0,0.0,Dd,1.0,81.0,1.0,141.0,0.0
192.168.1.4,60847.0,192.168.1.1,53.0,udp,0.001361846923828,81.0,163.0,SF,1.0,1.0,0.0,Dd,1.0,109.0,1.0,191.0,0.0
192.168.1.4,55540.0,18.238.4.124,443.0,udp,28.9039709568024,5525.0,5657.0,SF,1.0,0.0,0.0,Dd,11.0,5833.0,13.0,6021.0,0.0
192.168.1.6,42614.0,192.168.1.4,22.0,SSH,16.586960792541504,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,43616.0,192.168.1.1,53.0,udp,0.007238149642944,47.0,47.0,SF,1.0,1.0,0.0,Dd,1.0,75.0,1.0,75.0,0.0
192.168.1.4,55852.0,104.18.28.127,443.0,tcp,155.015365123749,2358.0,4229.0,SF,1.0,0.0,0.0,ShADadFf,16.0,3198.0,14.0,4965.0,0.0
192.168.1.4,37438.0,45.60.12.77,443.0,udp,0.020827054977416,47.0,480.0,SF,1.0,1.0,0.0,Dd,1.0,75.0,1.0,508.0,0.0
192.168.1.4,42241.0,192.168.1.1,53.0,udp,0.001929998397827,59.0,120.0,SF,1.0,1.0,0.0,Dd,1.0,87.0,1.0,148.0,0.0
192.168.1.4,46378.0,192.168.1.1,53.0,udp,0.022016048431396,43.0,240.0,SF,1.0,1.0,0.0,Dd,1.0,71.0,1.0,268.0,0.0
192.168.1.4,35924.0,192.168.1.1,53.0,udp,0.001192092895507,46.0,107.0,SF,1.0,1.0,0.0,Dd,1.0,74.0,1.0,135.0,0.0
192.168.1.4,57533.0,192.168.1.1,53.0,udp,0.068592071533203,4026.0,8774.0,SF,1.0,0.0,0.0,IIiiiIhhhHHhH,7.0,4222.0,10.0,9054.0,0.0
192.168.1.4,54840.0,192.168.1.1,53.0,udp,0.018662929534912,47.0,280.0,SF,1.0,1.0,0.0,Dd,1.0,75.0,1.0,308.0,0.0
192.168.1.4,39514.0,74.119.117.6,443.0,tcp,14.8202509880066,8864.0,5024.0,SF,1.0,0.0,0.0,ShADadfF,23.0,10068.0,22.0,6176.0,0.0
192.168.1.6,38274.0,192.168.1.4,22.0,SSH,18.088289976119995,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.4,48688.0,192.168.1.1,53.0,udp,0.002540826797485,86.0,168.0,SF,1.0,1.0,0.0,Dd,1.0,114.0,1.0,196.0,0.0
192.168.1.4,34597.0,192.168.1.1,53.0,udp,0.182831048965454,54.0,203.0,SF,1.0,1.0,0.0,Dd,1.0,82.0,1.0,231.0,0.0
192.168.1.6,43874.0,192.168.1.4,22.0,SSH,0.000818967819213,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.4,53140.0,192.168.1.1,53.0,udp,0.00177001953125,48.0,110.0,SF,1.0,1.0,0.0,Dd,1.0,76.0,1.0,138.0,0.0
192.168.1.6,59524.0,192.168.1.4,22.0,SSH,15.084293127059937,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0
192.168.1.4,36064.0,192.168.1.1,53.0,udp,0.008784055709838,46.0,103.0,SF,1.0,1.0,0.0,Dd,1.0,74.0,1.0,131.0,0.0
192.168.1.4,46326.0,204.79.197.239,443.0,tcp,124.309194087982,18037.0,10012.0,RSTR,1.0,0.0,0.0,ShADadr,31.0,19297.0,38.0,11544.0,0.0
192.168.1.6,57378.0,192.168.1.4,22.0,SSH,18.089486122131348,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.6,50378.0,192.168.1.4,22.0,SSH,16.587404012680054,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.4,53779.0,192.168.1.1,53.0,udp,0.066167116165161,48.0,411.0,SF,1.0,1.0,0.0,Dd,1.0,76.0,1.0,439.0,0.0
192.168.1.6,60672.0,192.168.1.4,22.0,SSH,0.165197849273681,88.0,185.0,SF,1.0,0.0,0.0,ShADdfFa,5.0,356.0,4.0,401.0,1.0
192.168.1.4,53504.0,34.120.15.67,443.0,udp,1.20170092582703,6223.0,12580.0,SF,1.0,0.0,0.0,IIiishhhHHH,20.0,6783.0,22.0,13196.0,0.0
192.168.1.4,41833.0,192.168.1.1,53.0,udp,0.001566886901855,60.0,121.0,SF,1.0,1.0,0.0,Dd,1.0,88.0,1.0,149.0,0.0
192.168.1.4,60642.0,132.145.172.253,443.0,tcp,65.124233007431,2566.0,92379.0,SF,1.0,0.0,0.0,ShADadFf,47.0,5018.0,63.0,95663.0,0.0
192.168.1.6,55074.0,192.168.1.4,22.0,SSH,18.089009046554565,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,37477.0,192.168.1.1,53.0,udp,0.005842924118041,40.0,138.0,SF,1.0,1.0,0.0,Dd,1.0,68.0,1.0,166.0,0.0
192.168.1.4,43984.0,64.233.180.154,443.0,tcp,14.0693490505219,1836.0,6366.0,SF,1.0,0.0,0.0,ShADadFf,11.0,2416.0,9.0,6842.0,0.0
192.168.1.4,36792.0,64.233.180.95,443.0,udp,0.066665887832641,4022.0,8762.0,SF,1.0,0.0,0.0,Dd,7.0,4218.0,10.0,9042.0,0.0
192.168.1.4,45474.0,192.168.1.1,53.0,udp,0.033352851867675,46.0,303.0,SF,1.0,1.0,0.0,IIiiiIhhHhHhH,1.0,74.0,1.0,331.0,0.0
192.168.1.4,51620.0,35.212.115.163,443.0,udp,60.1703820228577,0.0,0.0,SF,1.0,0.0,0.0,ShAafF,5.0,268.0,4.0,216.0,0.0
192.168.1.4,51118.0,3.163.245.4,443.0,udp,0.001150131225585,45.0,110.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,138.0,0.0
192.168.1.4,37396.0,192.229.210.155,443.0,tcp,0.0,1904.0,6953.0,SF,0.0,0.0,0.0,ShADadFRfR,12.0,2512.0,10.0,7481.0,0.0
192.168.1.4,38038.0,142.251.16.156,443.0,udp,0.168635129928588,5102.0,9831.0,SF,1.0,0.0,0.0,Dd,11.0,5410.0,13.0,10195.0,0.0
192.168.1.4,36866.0,68.67.161.182,443.0,tcp,10.0662240982056,8718.0,6402.0,SF,1.0,0.0,0.0,ShADadfF,16.0,9558.0,15.0,7190.0,0.0
192.168.1.4,47570.0,192.168.1.1,53.0,udp,0.023208141326904,43.0,653.0,SF,1.0,1.0,0.0,Dd,1.0,71.0,1.0,681.0,0.0
192.168.1.4,57714.0,192.168.1.1,53.0,udp,0.017566204071044,41.0,254.0,SF,1.0,1.0,0.0,IIiiiIhhhHHhH,1.0,69.0,1.0,282.0,0.0
192.168.1.4,38200.0,192.168.1.1,53.0,udp,240.153956890106,2676.0,7228.0,SF,1.0,0.0,0.0,ShADadfF,18.0,3620.0,21.0,8328.0,0.0
192.168.1.4,33312.0,20.15.0.25,443.0,udp,0.007456064224243,54.0,118.0,SF,1.0,1.0,0.0,Dd,1.0,82.0,1.0,146.0,0.0
192.168.1.4,45884.0,192.168.1.1,53.0,udp,0.002270221710205,44.0,438.0,SF,1.0,1.0,0.0,Dd,1.0,72.0,1.0,466.0,0.0
192.168.1.4,37978.0,23.205.105.160,443.0,tcp,30.0070018768311,1867.0,5625.0,SF,1.0,0.0,0.0,ShADadfF,12.0,2499.0,13.0,6309.0,0.0
192.168.1.4,54268.0,192.168.1.1,53.0,udp,240.091720819473,2620.0,41991.0,SF,1.0,0.0,0.0,ShADadFf,34.0,4396.0,45.0,44339.0,0.0
192.168.1.4,55682.0,23.73.207.148,443.0,tcp,28.7905330657959,1808.0,3919.0,SF,1.0,0.0,0.0,ShADadfF,10.0,2336.0,13.0,4603.0,0.0
192.168.1.4,44360.0,162.55.233.29,443.0,tcp,3.32342314720154,2414.0,2941.0,SF,1.0,0.0,0.0,ShADadFf,13.0,2994.0,10.0,3349.0,0.0
