ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1720725864.989303,CCrsFH2QdyjIVUeqke,192.168.1.4,48700.0,142.250.81.238,443.0,udp,9.222323894500732,105.0,188.0,SF,1.0,1.0,0.0,IIiiiIhhhHHhH,18.0,1049.0,17.0,1056.0,HTTPS
1720727161.556524,CeLwpz3uVpk7BdsI9,192.168.1.4,48306.0,192.168.1.1,53.0,udp,9.222323894500732,105.0,188.0,SF,1.0,1.0,0.0,IIiiiIhhhHHhH,18.0,1049.0,17.0,1056.0,DNS
1720725986.004256,CMyXs22RQVc2KrVEl7,192.168.1.4,58323.0,192.168.1.1,53.0,udp,9.222323894500732,105.0,188.0,SF,1.0,1.0,0.0,IIiiiIhhhHHhH,18.0,1049.0,17.0,1056.0,DNS
1720726320.400835,Cvg9J54H5hwsqWCjo6,192.168.1.6,40734.0,192.168.1.4,21.0,tcp,10.152032852172852,184.0,188.0,SF,1.0,1.0,0.0,ShAdDafrF,18.0,1128.0,17.0,1056.0,FTP
1720727131.726615,Cz162M1QyUjMfcL4U,192.168.1.4,40351.0,192.168.1.1,53.0,udp,10.152032852172852,184.0,188.0,SF,1.0,1.0,0.0,ShAdDafrF,18.0,1128.0,17.0,1056.0,DNS
1720726619.519141,CK9qOr2oPE1tbONB76,192.168.1.4,40071.0,192.168.1.1,53.0,udp,10.152032852172852,184.0,188.0,SF,1.0,1.0,0.0,ShAdDafrF,18.0,1128.0,17.0,1056.0,DNS
1720727372.770575,CCkuUGPzAA4zdpn8k,192.168.1.4,48704.0,192.168.1.1,53.0,udp,10.152032852172852,184.0,188.0,SF,1.0,1.0,0.0,ShAdDafrF,18.0,1128.0,17.0,1056.0,DNS
1720726532.273756,Czt0is1t9h71JI9SA3,192.168.1.4,59115.0,192.168.1.1,53.0,udp,10.152032852172852,184.0,188.0,SF,1.0,1.0,0.0,ShAdDafrF,18.0,1128.0,17.0,1056.0,DNS
1720726892.84055,CYXvMz4PyyrefKVeJ,192.168.1.4,34613.0,192.168.1.1,53.0,udp,0.033280134201049,45.0,366.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,394.0,DNS
1720727764.784953,C1XEJi4kc4LCr6ZQPd,192.168.1.4,38232.0,192.168.1.1,53.0,udp,0.033280134201049,45.0,366.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,394.0,DNS
1720727734.738085,CFEMuv2jeSAPPVMuNi,192.168.1.4,55584.0,192.168.1.1,53.0,udp,0.033280134201049,45.0,366.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,394.0,DNS
